Id,DATE_DERNIERE_MAJ,INTERET,TYPE,THEME,EVENEMENT_CADRE,NOM_OFFRE,LIEU,RUE,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,DATES,TARIFS
FMAAQU047V50A0QP,18/07/2019,Promotion nationale,Animation patrimoine # Défilé Cortège Parade # Divertissement # Marché # Spectacle # Visite,Historique # Médiéval,,29ème Fêtes Médiévales,Bastide,,47150,MONFLANQUIN,47175,+33 5 53 71 18 85,,gemmedievales@gmail.com,http://gemmonflanquin.fr/medievalesmonflanquin.html # https://les-medievales-de-monflanquin.festik.net/,0.7682113,44.5327204,Oui,,,15/08/2019|16/08/2019|10:00|23:30|||,
FMAAQU064V59FKV2,05/06/2019,Promotion internationale,Compétition sportive,Pelote basque,,"3 ème Master Internationaux professionnels de cesta punta, demi-finale",Jai Alai,16 avenue Andre Ithurralde,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 51 65 36,,contact@cestapunta.com,http://www.cestapunta.com, -1.6515970,43.3926683,Oui,,,01/08/2019|01/08/2019|20:45||||,"Gratuit|||pour les moins de 10 ans, places non numérotées # Plein tarif|13,00|18,00|Adultes # Tarif réduit|9,00|13,00|Enfants (à partir de 10 ans), étudiants"
FMAAQU064V59FKVQ,05/06/2019,Promotion internationale,Compétition sportive,Pelote basque,,"3 ème Master Internationaux professionnels de cesta punta, finale",Jai Alai,16 avenue Andre Ithurralde,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 51 65 36,,contact@cestapunta.com,http://www.cestapunta.com, -1.6515970,43.3926683,Oui,,,06/08/2019|06/08/2019|20:45||||,"Gratuit|||pour les moins de 10 ans, places non numérotées # Plein tarif|13,00|18,00|Adultes # Tarif réduit|9,00|13,00|Enfants (à partir de 10 ans), étudiants"
FMAAQU024V50B2K0,14/06/2019,Promotion nationale,Festival,Jazz et blues # Musique classique,,31ème festival l’été Musical en Bergerac ,,,24540,MONPAZIER,24280,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.8953690,44.6826540,,,,01/08/2019|18/08/2019|21:00||||,
FMAAQU024V50DLUI,05/06/2019,Promotion nationale,Festival,Jazz et blues,,31ème festival l’été Musical en Bergerac,,Château de Saint-Germain,24540,GAUGEAC,24195,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.87779000,44.666822,Oui,,,09/08/2019|09/08/2019|21:00||||,
FMAAQU024V50DOOS,14/06/2019,Promotion nationale,Festival,Art lyrique # Musique classique,,31ème festival l’été Musical en Bergerac,Cour du château,,24540,BIRON,24043,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.87241249,44.6323563,Oui,,,16/08/2019|16/08/2019|21:00||||,
FMAAQU024V50DLUW,05/06/2019,Promotion nationale,Festival,Jazz et blues,,"31ème festival l’été Musical en Bergerac : ""Misia""",Eglise,,24540,MONPAZIER,24280,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.8953690,44.6826540,Non,,,15/08/2019|15/08/2019|21:00||||,
FMAAQU024V50DLUO,14/06/2019,Promotion nationale,Festival,Danse,,31ème festival l’été Musical en Bergerac : ballet espagnol,,Place des Cornieres,24540,MONPAZIER,24280,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.894365,44.680182,Oui,,,04/08/2019|04/08/2019|21:30||||,
FMAAQU024V50DLU7,06/07/2019,Promotion nationale,Concert # Festival # Spectacle,Musique classique,,31ème festival l’été Musical en Bergerac : Beethoven ce manouche,,Place des Cornières,24540,MONPAZIER,24280,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.8944077,44.6801812,Non,,,03/08/2019|03/08/2019|21:30||||,
FMAAQU024V50DLUK,05/06/2019,Promotion nationale,Concert # Festival # Récital # Spectacle,Art lyrique,,31ème festival l’été Musical en Bergerac : choeur de St Pétersbourg,Eglise ,,24440,SAINT-AVIT-SENIEUR,24379,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.81595628,44.7746934,Oui,,,10/08/2019|10/08/2019|21:00||||,
FMAAQU024V50DP0V,05/06/2019,Promotion nationale,Festival,Jazz et blues,,31ème festival l’été Musical en Bergerac : concert de clôture,Salle des fêtes,,24540,MONPAZIER,24280,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.8953690,44.6826540,Non,,,18/08/2019|18/08/2019|21:00||||,
FMAAQU024V50DLU6,14/06/2019,Promotion nationale,Festival,Jazz et blues # Musique classique,,31ème festival l’été Musical en Bergerac : concert d'ouverture,Eglise,Rue Notre Dame,24540,MONPAZIER,24280,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.89506859,44.6806858,Oui,,,02/08/2019|02/08/2019|21:00||||,
FMAAQU024V50DLUQ,14/06/2019,Promotion nationale,Festival,Jazz et blues # Musique classique,,31ème festival l’été Musical en Bergerac : Espérus,Château de Marsales,Route du Lac,24540,MARSALES,24257,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.88796610,44.6957274,Oui,,,13/08/2019|13/08/2019|21:00||||,
FMAAQU024V50DLUA,05/06/2019,Promotion nationale,Festival,Jazz et blues,,31ème festival l’été Musical en Bergerac : jazz,Cour du Château,,24540,BIRON,24043,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.87198334,44.6323258,Oui,,,08/08/2019|08/08/2019|21:00||||,
FMAAQU024V50DLUB,14/06/2019,Promotion nationale,Festival,Jazz et blues,,31ème festival l’été Musical en Bergerac : jazz ,Cour du Château,,24540,BIRON,24043,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.87241249,44.6323563,Oui,,,06/08/2019|06/08/2019|21:00||||,
FMAAQU024V50DLUG,14/06/2019,Promotion nationale,Festival,Jazz et blues,,31ème festival l’été Musical en Bergerac : jazz  ,Cour du Château,,24540,BIRON,24043,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.87241249,44.6323563,Oui,,,07/08/2019|07/08/2019|21:00||||,
FMAAQU024V50DLUP,06/07/2019,Promotion nationale,Festival,Jazz et blues,,31ème festival l’été Musical en Bergerac : La Vie Parisienne,Cour du château,,24540,BIRON,24043,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.87241249,44.6323563,Oui,,,17/08/2019|17/08/2019|21:15||||,
FMAAQU024V50DLUM,14/06/2019,Promotion nationale,Festival,Jazz et blues,,31ème festival l’été Musical en Bergerac : piano,Cour du Château,,24540,BIRON,24043,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.87241249,44.6323563,Oui,,,14/08/2019|14/08/2019|21:00||||,
FMAAQU024V50DOO7,05/06/2019,Promotion nationale,Concert # Festival # Récital # Spectacle,Art lyrique,,31ème festival l’été Musical en Bergerac : Requiem de Jean Gilles,Eglise ,,24440,SAINT-AVIT-SENIEUR,24379,+33 5 53 74 30 94,,festivalbergerac@wanadoo.fr,https://www.festivalbergerac.com,0.81595628,44.7746934,Oui,,,12/08/2019|12/08/2019|21:00||||,
FMAAQU047V50CB1J,22/02/2019,Promotion régionale,Animations locales,Littérature,,34ème Foire aux livres pour Amnesty international,Jardin du Belvédère,Place Sainte-Foy,47300,PUJOLS,47215,+33 5 53 40 00 30,,gil.cori@wanadoo.fr,,0.68831391,44.3856786,Oui,,,04/08/2019|04/08/2019|08:00|18:00|||,Gratuit|||
FMAAQU024V50DGR9,07/07/2019,Promotion nationale,Festival,,,"37ème édition du Festival du Périgord Noir : ""Ombres et lumières""",,,24290,MONTIGNAC,24291,+33 5 53 51 61 61 # +33 5 53 51 95 17,,contact@festivalduperigordnoir.fr,http://www.festivalmusiqueperigordnoir.com,1.16368468,45.0639000,Oui,,,28/07/2019|17/10/2019|||||,
FMAAQU024V50E1OC,07/07/2019,Promotion régionale,Concert,,,"37ème édition du Festival du Périgord Noir : ""Ombres et lumières""",Abbaye de Saint-Amand-de-Coly,,24290,COLY-SAINT-AMAND,24364,+33 5 53 51 61 61 # +33 5 53 51 95 17,,contact@festivalduperigordnoir.fr,http://www.festivalmusiqueperigordnoir.com,1.246587,45.063466,Oui,,,05/08/2019|05/08/2019|19:00||||,
FMAAQU033V50QYA8,20/06/2019,Promotion locale,Animations locales # Concert,,,3ème Festival de la nature – « Ballade musicale européenne »,,Place de l'église,33990,HOURTIN,33203,+33 5 56 73 28 43,,,, -1.058391,45.185407,Oui,,,13/08/2019|13/08/2019|18:00||||,
FMAAQU033V50QY9L,20/06/2019,Promotion locale,Animations locales # Concert,,,3ème Festival de la nature – « Fantaisie fruitière »,,Place de l'église,33990,HOURTIN,33203,+33 5 56 73 28 43,,,, -1.058391,45.185407,Oui,,,13/08/2019|13/08/2019|11:00||||,
FMAAQU033V50QYAH,20/06/2019,Promotion locale,Animations locales # Concert,,,3ème Festival de la nature – « Lagune en musique »,,Place de l'église,33990,HOURTIN,33203,+33 5 56 73 28 43,,,, -1.058391,45.185407,Oui,,,14/08/2019|14/08/2019|11:00||||,
FMAAQU033V50QYBW,20/06/2019,Promotion locale,Animations locales # Concert,,,3ème Festival de la nature – « Regards croisés »,,MAISON DE LA CHASSE,33990,HOURTIN,33203,+33 5 56 73 28 43,,,, -1.0963600,45.2183826,Non,,,16/08/2019|16/08/2019|11:00||||,
FMAAQU033V50P335,21/01/2019,Promotion régionale,Concert # Festival,Jazz et blues,,"3ème Festival Jazz Soul Funk ""L'Art Scène Festival"" à Sainte-Foy-La-Grande  ",Place Coreilhes,,33220,SAINTE-FOY-LA-GRANDE,33402,+33 5 57 46 10 84,,animation@saintefoylagrande.net,http://www.saintefoylagrande.net,0.21318209,44.8418734,Oui,,,14/08/2019|14/08/2019|16:00|00:00|||,
FMAAQU064V59FKY1,05/06/2019,Promotion internationale,Compétition sportive,Pelote basque,,"4 ème Master Internationaux professionnels de cesta punta, finale",Jai Alai,16 avenue Andre Ithurralde,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 51 65 36,,contact@cestapunta.com,http://www.cestapunta.com, -1.6515970,43.3926683,Oui,,,20/08/2019|20/08/2019|20:45||||,"Gratuit|||pour les moins de 10 ans, places non numérotées # Plein tarif|13,00|18,00|Adultes # Tarif réduit|9,00|13,00|Enfants (à partir de 10 ans), étudiants"
FMAAQU024V50E0MG,05/07/2019,Promotion locale,Concert,,,41e FESTIVAL DE MUSIQUE ,,,24380,SAINT-AMAND-DE-VERGT,24365,+33 5 53 54 93 83 # +33 6 81 51 78 45,,festivalstamanddevergt@gmail.com,,0.696898,44.9868,Oui,,,01/08/2019|01/08/2019|||||,"Plein tarif|20,00|| # Tarif réduit|10,00||Enfant"
FMAAQU024V50E0MK,05/07/2019,Promotion locale,Concert,,,41e FESTIVAL DE MUSIQUE ,,,24380,SAINT-AMAND-DE-VERGT,24365,+33 5 53 54 93 83 # +33 6 81 51 78 45,,festivalstamanddevergt@gmail.com,,0.696898,44.9868,Oui,,,08/08/2019|08/08/2019|||||,"Plein tarif|20,00|| # Tarif réduit|10,00||Enfant"
FMAAQU033V50EQBC,28/06/2019,Promotion nationale,Animations locales # Conférence # Festival # Spectacle,Danse # Feux d'artifice # Jazz et blues # Musique du monde,,42ème Hestejada de las arts,,,33730,UZESTE,33537,+33 5 56 25 38 46,,,http://www.uzeste.org/, -0.3235230,44.4410359,Oui,,,16/08/2019|24/08/2019|||||,
FMAAQU047V50BHVY,19/03/2019,Promotion locale,Concert,Musique classique,,42èmes rencontres musicales de Poudenas ,Eglise de Xaintrailles ,,47230,XAINTRAILLES,47327,,,,,0.258302,44.206497,Oui,,,23/08/2019|23/08/2019|20:30||||,
FMAAQU047V50CC9O,04/03/2019,Promotion locale,Animations locales # Atelier/Stage/Concours,Gastronomie,,43 èmes Fêtes du melon,HALLE,Le Bourg,47600,FRECHOU,47103,+33 5 53 97 00 37,,mairie.lefrechou@wanadoo.fr,,0.319894,44.084822,Oui,,,17/08/2019|18/08/2019|14:00||||,
FMAAQU064V59CTX5,15/06/2019,Promotion locale,Animation patrimoine # Animations locales,Patrimoine culturel,,450 ans du siège de Navarrenx 1569-2019,,,64190,NAVARRENX,64416,,,,, -0.7610080,43.3222550,Non,,,03/08/2019|03/08/2019|||||,
FMAAQU047V50CBRP,01/03/2019,Promotion régionale,Atelier/Stage/Concours,Langue(s) régionale(s),,45e École occitane d'été,"Lycée ""L'Oustal""",Rue Paul Sabatier,47300,VILLENEUVE-SUR-LOT,47323,+33 5 53 41 32 43,,eoe@wanadoo.fr,http://www.eoe-oc.org/,0.73333921,44.3942356,Oui,,,11/08/2019|17/08/2019|17:00||||,
FMAAQU033V509NTR,02/07/2019,Promotion nationale,Animations locales # Concert # Divertissement # Festival,Gastronomie,,48ème Fête de l'Huître,Esplanade Dartiguelongue,,33740,ARES,33011,+33 5 56 60 18 07,,info@ares-tourisme.com,http://www.fetdelhuitre.fr, -1.1423796,44.7613844,Oui,,,15/08/2019|15/08/2019|11:00|02:00||| # 16/08/2019|16/08/2019|11:00|02:00||| # 17/08/2019|17/08/2019|11:00|02:00||| # 18/08/2019|18/08/2019|11:00|02:00|||,
FMAAQU047V505ROY,06/06/2019,Promotion régionale,Concert # Festival # Spectacle,Arts créatifs/Arts plastiques # Bal # Musique du monde # Musique sacrée,,4ème édition du Festiv'Azul,Lac du Général Fouchet,,47290,CANCON,47178,,,,https://www.festivazul.net/,0.64217946,44.5253951,Oui,,,23/08/2019|25/08/2019|||||,"Plein tarif|15,00||pass 1 jour # Plein tarif|25,00||pass 2 jours # Gratuit|||moins de 12 ans"
FMAAQU064V59FKWK,05/06/2019,Promotion internationale,Compétition sportive,Pelote basque,,"4ème Masters Internationaux professionnels de cesta punta, demi-finale",Jai Alai,16 avenue Andre Ithurralde,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 51 65 36,,contact@cestapunta.com,http://www.cestapunta.com, -1.6515970,43.3926683,Oui,,,08/08/2019|08/08/2019|20:45||||,"Gratuit|||pour les moins de 10 ans, places non numérotées # Plein tarif|13,00|18,00|Adultes # Tarif réduit|9,00|13,00|Enfants (à partir de 10 ans), étudiants"
FMAAQU064V59FKXB,05/06/2019,Promotion internationale,Compétition sportive,Pelote basque,,"4ème Masters Internationaux professionnels de cesta punta, demi-finale",Jai Alai,16 avenue Andre Ithurralde,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 51 65 36,,contact@cestapunta.com,http://www.cestapunta.com, -1.6515970,43.3926683,Oui,,,13/08/2019|13/08/2019|20:45||||,"Gratuit|||pour les moins de 10 ans, places non numérotées # Plein tarif|13,00|18,00|Adultes # Tarif réduit|9,00|13,00|Enfants (à partir de 10 ans), étudiants"
FMAAQU040V50LQZ8,07/05/2019,Promotion régionale,Animations locales # Divertissement # Spectacle,Danse # Musique traditionnelle # Patrimoine culturel,,50 ans du groupe Lous Esquirous,Parking Clémenceau – Place Marsan,,40600,BISCARROSSE,40046,,+33 6 82 19 87 02 # +33 6 78 88 70 26,esquirous@gmail.com,http://lous-esquirous.com/, -1.1642180,44.3946602,Non,,,24/08/2019|24/08/2019|16:00|22:00|||,Gratuit|||
FMAAQU064FS007C6,09/07/2019,Promotion régionale,Animations locales # Compétition sportive # Foire ou salon,Course à pied,,56ème Cross des Contrebandiers/Kontrabandisten Lasterketa,Fronton,,64310,SARE,64504,,,,http://www.sarakorrika.com/cross-accueil.html, -1.5809790,43.3127390,,,,25/08/2019|25/08/2019|18:00||||,
FMAAQU033V50J36R,11/06/2019,Promotion locale,Foire ou salon,Littérature,,5ème Salon du livre d'auteurs auto-édités,,Salle des fêtes,33470,GUJAN-MESTRAS,33199,,+33 6 66 70 87 53,a4pm@orange.fr,, -1.0714894,44.6359065,Oui,,,31/08/2019|01/09/2019|10:00|18:00|||,
FMAAQU047V50CSJQ,18/06/2019,Promotion locale,Animations locales,Gastronomie # Sports nautiques,,60ème anniversaire du Club nautique de Houeillès,Piscine municipale,Le bourg,47420,HOUEILLES,47119,,+33 6 31 65 74 97,,,0.03366455,44.1956036,Oui,,,10/08/2019|10/08/2019|||||,
FMAAQU064V59XDR0,13/04/2019,Promotion locale,Animations locales,Bal # Fanfares bandas # Feux d'artifice,,65èmes Fêtes de Nay,Centre-ville,,64800,NAY,64417,,,,, -0.2625520,43.176619,Oui,,,23/08/2019|23/08/2019|19:00|02:00|||,
FMAAQU064V59XDRA,13/04/2019,Promotion locale,Animations locales,Bal # Fanfares bandas # Feux d'artifice,,65èmes Fêtes de Nay,Centre-ville,,64800,NAY,64417,,,,, -0.2625520,43.176619,Oui,,,24/08/2019|24/08/2019|19:00|02:00|||,
FMAAQU064V59XDRB,13/04/2019,Promotion locale,Animations locales,Bal # Fanfares bandas # Feux d'artifice,,65èmes Fêtes de Nay,Centre-ville,,64800,NAY,64417,,,,, -0.2625520,43.176619,Oui,,,25/08/2019|25/08/2019|19:00|02:00|||,
FMAAQU064V59XDS4,13/04/2019,Promotion locale,Animations locales,Bal # Fanfares bandas # Feux d'artifice,,65èmes Fêtes de Nay,Centre-ville,,64800,NAY,64417,,,,, -0.2625520,43.176619,Oui,,,26/08/2019|26/08/2019|19:00|02:00|||,
FMAAQU064V59XDS6,13/04/2019,Promotion locale,Animations locales,Bal # Fanfares bandas # Feux d'artifice,,65èmes Fêtes de Nay,Centre-ville,,64800,NAY,64417,,,,, -0.2625520,43.176619,Oui,,,27/08/2019|27/08/2019|19:00|02:00|||,
FMAAQU024V504YAH,20/07/2019,Promotion régionale,Animations locales,Gastronomie # Peinture,,6ème édition Lavalade aux artistes,,Le Bourg,24540,LAVALADE,24231,+33 5 53 23 25 09,+33 6 71 05 05 18 # +33 7 68 35 82 30,alice.gallez74@orange.fr,,0.8630050,44.6950530,Oui,,,04/08/2019|04/08/2019|17:00||||,
FMAAQU033V50QVHC,18/07/2019,Promotion régionale,Animation patrimoine # Animations locales # Spectacle # Théâtre,Historique # Patrimoine culturel # Son et lumière,,7 Histoires d'Estuaire,,"Nouvelles Possessions et la Trop Chère, ",33820,BRAUD-ET-SAINT-LOUIS,33073,+33 5 57 32 88 80,,contact@estuaire-tourisme.fr,https://www.bbte.fr/, -0.6997259,45.2839564,Oui,,,02/08/2019|02/08/2019|22:00||||,
FMAAQU024V50DEFW,04/07/2019,Promotion locale,Animations locales,,,70ème anniversaire de l'Amicale laïque,Salle des Fêtes,,24200,SAINT-ANDRE-D'ALLAS,24366,,,,,1.1664930,44.8884260,Non,,,03/08/2019|04/08/2019|||||,
FMAAQU033V50RH0O,16/07/2019,Promotion locale,Commémoration,Historique # Patrimoine culturel,,74ème Anniversaire de la Libération d'Arcachon,Parc Mauresque-Mémorial de la Résistance,19 Allée Stora,33120,ARCACHON,33009,+33 5 57 72 06 95,,,, -1.1728636,44.6580904,Oui,,,22/08/2019|22/08/2019|18:00||||,
FMAAQU033V50JTWC,05/06/2019,Promotion régionale,Animations locales,,,"7ème édition Abimos - Rassemblement auto-moto, Show bike, concerts",Stade municipale,,33420,MOULON,33298,,+33 6 75 70 19 15 # +33 6 38 68 68 42,,, -0.2208719,44.846949,Oui,,,23/08/2019|25/08/2019|||||,
FMAAQU024V50BV6R,03/04/2019,Promotion locale,Compétition sportive,,,7ème Trail du Pays du Châtaignier,,Villefranche-du-Périgord,24550,VILLEFRANCHE-DU-PERIGORD,24585,+33 5 53 29 91 24,,,,1.074656,44.631041,Oui,,,04/08/2019|04/08/2019|||||,
FMAAQU024V50D8HF,02/04/2019,Promotion locale,Animations locales,Automobile,,8ème grande bourse d'échange voitures-motos ,Gymnase des Massias,,24700,MONTPON-MENESTEROL,24294,,+33 6 08 85 19 39,maremm.anciennes@gmail.com,,0.15561902,45.0066873,Oui,,,24/08/2019|25/08/2019|||||,
FMAAQU024V50DYJG,20/07/2019,Promotion locale,Animations locales,Artisanat # Nature # Randonnée,,9 ème Fête du Bois ,,,24400,EGLISE-NEUVE-D'ISSAC,24161,,,,,0.42614600,44.9821660,Oui,,,04/08/2019|04/08/2019|||||,
FMAAQU024V50DYJA,20/07/2019,Promotion locale,Animations locales,,,9 ème Fête du Bois : Marché Gourmand,,,24400,EGLISE-NEUVE-D'ISSAC,24161,,,,,0.42614600,44.9821660,Oui,,,03/08/2019|03/08/2019|||||,
FMAAQU024V509AYB,20/07/2019,Promotion locale,Animations locales,Pétanque,,9 ème Fête du Bois : Pétanque,,,24400,EGLISE-NEUVE-D'ISSAC,24161,,,,,0.42614600,44.9821660,Oui,,,02/08/2019|02/08/2019|14:00||||,
FMAAQU064V5A336V,16/07/2019,Promotion locale,Animations locales,,,97ème grande semaine de pelote Basque,Fronton municipal,,64130,MAULEON LICHARRE,64533,,,,, -0.8895000,43.2201310,Non,,,11/08/2019|11/08/2019|17:00||||,"Plein tarif|12,00|| # Gratuit|||Moins de 18 ans "
FMAAQU064V5A335H,03/07/2019,Promotion locale,Animations locales,,,97ème grande semaine de pelote Basque ,Fronton municipal,,64470,TARDETS-SORHOLUS,64533,,,,, -0.862797,43.116221,Oui,,,11/08/2019|11/08/2019|10:30||||,"Plein tarif|12,00|| # Gratuit|||Moins de 18 ans "
FMAAQU047V50C43G,22/05/2019,Promotion locale,Concert,Musique contemporaine,,9ème Festival Musick à l'Avance,Parc Municipal d'Albret,Boulevard Victor Hugo,47700,CASTELJALOUX,47052,+33 5 53 89 03 07,,,,0.08999735,44.3126899,Oui,,,10/08/2019|10/08/2019|19:00|03:00|||,"Plein tarif|10,00|10,00| # Gratuit|0,00|0,00|Pour les moins de 12 ans"
FMAAQU047V50C71K,19/03/2019,Promotion régionale,Exposition,Arts créatifs/Arts plastiques # Peinture # Photographie # Sculpture,,9ème rencontres photographiques de nu artistique,Espace Jean Moulin,Place Jean Moulin,47210,VILLEREAL,47324,,+33 7 89 65 31 00,focalenuart47@gmail.com,,0.74413600,44.636976,Oui,,,03/08/2019|11/08/2019|||||,Gratuit|||
FMAAQU047V50C43I,09/01/2019,Promotion locale,Animations locales # Rallye,Automobile,,9ème slalom en côte et course de côte automobile,,,47250,BOUGLON,47034,,+33 6 88 53 51 59,,,0.09570510,44.3896233,Oui,,,16/08/2019|16/08/2019|16:00|19:00|||,
FMAAQU033FS00OC3,07/06/2019,Promotion locale,Loisir nature,Animaux # Nature,,A la découverte de la faune aquatique du lac de la Prade,D9,Lac de la Prade,33430,BAZAS,33036,+33 5 56 25 25 84,,bazas@tourisme-sud-gironde.com,http://www.tourisme-sud-gironde.com, -0.1676673,44.4430823,Oui,,,08/06/2019|08/06/2019|14:00|16:00||| # 25/07/2019|25/07/2019|10:00|12:00||| # 29/08/2019|29/08/2019|10:00|12:00||| # 21/09/2019|21/09/2019|14:00|16:00|||,
FMAAQU064V59ZNBH,19/07/2019,Promotion locale,Animation Jeune Public # Animations locales,,,A la découverte de la migration,,,64560,LARRAU,64316,,,,, -0.956889,43.01825,Oui,,,07/08/2019|07/08/2019|10:00|12:00|||,Gratuit|||
FMAAQU064V59ZNGN,19/07/2019,Promotion locale,Animation Jeune Public # Animations locales,,,A la découverte de la migration,,,64560,LARRAU,64316,,,,, -0.956889,43.01825,Oui,,,14/08/2019|14/08/2019|10:00|12:00|||,Gratuit|||
FMAAQU064V59ZNGW,19/07/2019,Promotion locale,Animation Jeune Public # Animations locales,,,A la découverte de la migration,,,64560,LARRAU,64316,,,,, -0.956889,43.01825,Oui,,,21/08/2019|21/08/2019|10:00|12:00|||,Gratuit|||
FMAAQU040V50MG9S,18/07/2019,Promotion locale,Loisir nature,Randonnée,,A la découverte de mon environnement,,Centre de Séminaires,40660,MOLIETS-ET-MAA,40187,,,,, -1.3865124,43.8492291,Oui,,,11/08/2019|11/08/2019|17:00|18:30|||,Gratuit|||
FMAAQU024V50DX9X,21/06/2019,Promotion régionale,Animation Jeune Public # Animation patrimoine # Animations locales,Historique,,À la découverte des métiers de l’archéologie,,20 Rue 26e Régiment d'Infanterie,24000,PERIGUEUX,24322,,,,,0.71269,45.179999,Oui,,,08/07/2019|23/08/2019|||14:30|17:00|,Gratuit|||
