Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
"PCUAQU064FS0008L","07/05/2015","Musée","Planète Musée Chocolat","","","16 avenue Beaurivage","","64200","BIARRITZ","64122","+33 5 59 23 27 72","","www.planetemuseeduchocolat.com"," -1.5668445","43.4739052","Oui","
","","Musée privé","","","02/01/2015|04/01/2015|10:00|||18:30| # 05/01/2014|17/01/2015|10:00|12:30|14:00|18:30|Dimanche # 02/02/2015|08/03/2015|10:00|12:30|14:00|18:30|Dimanche - Samedi # 01/03/2015|10/04/2015|10:00|12:30|14:00|18:30|Dimanche # 11/04/2015|10/05/2015|10:00|||18:30| # 11/05/2015|03/07/2015|10:00|12:30|14:00|18:30|Dimanche # 04/07/2015|30/08/2015|10:00|||18:30| # 31/08/2015|16/10/2015|10:00|12:30|14:00|18:30|Dimanche # 17/10/2015|01/11/2015|10:00|||18:30| # 02/11/2015|18/12/2015|10:00|12:30|14:00|18:30|Dimanche # 19/12/2015|31/12/2015|10:00|||18:30|Dimanche","Plein tarif|6,50|6,50|Adulte # Tarif enfant|5,00|5,00|de 5 à 12 ans # Tarif enfant|5,00|5,00|Etudiants et moins de 25 ans, # Gratuit|||pour les moins de 4 ans # Tarif groupe|3,50|3,50|à partir de 15 personnes","Visite libre","Anglais # Basque # Espagnol # Français","Salle de projection # Salle de réunion équipée","Boutique"
"PCUAQU024FS0012U","02/01/2015","Musée","Pôle Expérimental Métiers d'Art de Nontron et du Périgord Vert","Château
","avenue du Général Leclerc","","","24300","NONTRON","24311","+33 5 53 60 74 17","","www.metiersdartperigord.fr","0.7125000","45.5710400","Non","
Château","","","","","","Gratuit|||","Visite guidée uniquement sur rendez-vous # Visite libre","Français","Aire de pique-nique # Salle de projection","Boutique"
"PCUAQU064FS000JR","12/02/2015","Musée","Pôle Muséographique des salines de Salies-de-Béarn","","","Avenue Jacques Dufourcq","","64270","SALIES-DE-BEARN","64499","+33 5 59 38 96 90 # +33 5 59 65 62 29","","www.sel-salies-de-bearn.com"," -0.9323787","43.4727295","Oui","
","","Musée privé","Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel","","02/01/2015|31/12/2015|||||","Tarif enfant|2,50|2,50| # Plein tarif|6,00|6,00|","Visite guidée","","Auditorium","Boutique"
"PCUAQU024FS00055","26/01/2015","Musée","Prehisto Parc","","","","La Forêt de Reignac","24620","TURSAC","24559","+33 5 53 50 73 19    # +33 5 65 32 28 28","","www.prehistodino.com ","1.05394318","44.9787481","Oui","
","","Musée privé","","","01/02/2015|30/11/2015|10:00|||17:30| # 01/04/2015|30/09/2015|10:00|||18:30| # 01/07/2015|31/08/2015|10:00|||19:30|","Plein tarif|6,90||Adulte # Tarif enfant|3,40||Enfant de 6 à 10 ans # Tarif réduit|5,40||Secondaire étudiant # Tarif réduit|5,80||Groupe Adultes # Tarif réduit|2,90||Groupe primaire/enfants # Tarif réduit|3,20||Groupe secondaire enfants # Tarif réduit|2,50||Groupe maternelle","Visite libre","Français","Aire de pique-nique # Bar cafétéria salon de thé # Restauration # Salle de projection","Boutique"
"PCUAQU064FS0001N","02/01/2015","Musée","Prison des Evêques","","","41 rue de la Citadelle","","64220","SAINT-JEAN-PIED-DE-PORT","64485","+33 5 59 37 00 92 # +33 5 59 37 03 57","","www.st-jean-pied-de-port.fr"," -1.2355166","43.1636005","Oui","
","","","","","04/04/2015|01/11/2015|||||","Gratuit|0,00|0,00|Gratuit jusquà 14 ans  # Plein tarif|3,00|3,00|Tarif à partir de 15 ans # Tarif groupe|2,00|2,00|Groupe: à partir de 15 personnes","Visite libre","Français","",""
"PCUAQU024FS00128","19/03/2015","Musée","Salle des faïences de Thiviers","Rue Lamy
","Mairie de Thiviers (rez de chaussée)","Côté RN 21","","24800","THIVIERS","24551","+33 5 53 55 12 50 # +33 5 53 62 28 00","","www.perigordgourmand.com","0.92203617","45.4176646","Oui","
Site industriel","","Musée privé","","","","Gratuit|||","Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous","Français","Aire de pique-nique # Salle de réunion équipée",""
"PCUAQU024V502B24","02/01/2015","Musée","Salle d'expositions d'art du Château","","","","","24160","EXCIDEUIL","24164","+33 5 53 62 45 16","","www.excit-oeil.over-blog.com","1.04890590","45.340019","Oui","
Château","","Musée privé","","","","Gratuit|||","","","",""
"PCUAQU047FS00017","19/03/2015","Musée","SauveTerre Musée de Préhistoire","","","","Le Bourg","47500","SAUVETERRE-LA-LEMANCE","47292","+33 5 53 40 73 03","","www.sauveterre-prehistoire.fr","1.01371675","44.5904423","Oui","
Site archéologique","","Classé et contrôlé par la DMF","Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel","Musée de France # Sourire du Lot-et-Garonne","20/04/2015|01/05/2015|||14:00|17:00|Dimanche - Jeudi matin - Jeudi midi - Jeudi soir - Lundi matin - Lundi midi - Lundi soir - Mardi matin - Mardi midi - Mardi soir - Mercredi matin - Mercredi midi - Mercredi soir - Samedi - Vendredi matin - Vendredi midi - Vendredi soir # 01/07/2015|30/08/2015|||14:00|18:00|Dimanche matin - Dimanche midi - Dimanche soir - Jeudi matin - Jeudi midi - Jeudi soir - Lundi matin - Lundi midi - Lundi soir - Mardi matin - Mardi midi - Mardi soir - Mercredi matin - Mercredi midi - Mercredi soir - Samedi - Vendredi matin - Vendredi midi - Vendredi soir # 19/10/2015|30/10/2015|||14:00|17:00|Dimanche - Jeudi matin - Jeudi midi - Jeudi soir - Lundi matin - Lundi midi - Lundi soir - Mardi matin - Mardi midi - Mardi soir - Mercredi matin - Mercredi midi - Mercredi soir - Samedi - Vendredi matin - Vendredi midi - Vendredi soir","Plein tarif|6,00||A partir de 13 ans # Tarif enfant|4,00||Enfant entre 6 et 12 ans # Gratuit|||moins de 6 ans # Tarif réduit|4,00||Chômeur, étudiant, personnes handicapée # Tarif famille nombreuse|16,00||Pass' Famille : 2 adultes et 2 enfants # Gratuit|||Ambassadeur du Tourisme sur présentation de la carte et si 1 entrée payante","Visite guidée uniquement sur rendez-vous # Visite libre","Français","Aire de pique-nique","Borne interactive # Boutique"
"PCUAQU033V50431J","04/03/2015","Musée","Secrets et devinettes du passé","Office de Tourisme Coeur du Bassin
","1 route du Stade","","","33138","LANTON","33229","+33 5 57 70 67 56","","www.tourisme-coeurdubassin.com"," -1.0603840","44.7149260","","
","","","","","01/04/2015|31/08/2015|||||","Plein tarif|5,50|5,50|tarif enfant  # Gratuit|||gratuit pour parents accompagnants","","","",""
"PCUAQU04001VH8HO","12/05/2015","Musée","Site de détente du Ginx","","","Quartier du Ginx ","","40120","ARUE","40014","+33 5 58 44 67 56","",""," -0.4151630","44.0352594","Oui","
Eglise","","","","","","","Visite libre","","Aire de pique-nique","Espace jeux"
"PCUAQU047FS00075","02/01/2015","Musée","Trésors en Aquitaine","","","1 place Jean Bousquet","","47120","DURAS","47086","+33 5 53 89 69 32","+33 6 84 99 91 57","","0.18024444","44.6764656","Oui","
","","Musée privé","","","01/07/2015|05/09/2015|||||","Plein tarif|4,00|4,00| # Tarif enfant|2,50|2,50|De 8 ans à 14 ans # Gratuit|||pour les moins de 8 ans","Visite guidée # Visite libre uniquement sur rendez-vous","Anglais # Français","","Boutique"
"PCUAQU024FS0004E","17/04/2015","Musée","Vesunna site-musée gallo-romain","","","20 rue du 26ème R.I","Parc de Vésone","24000","PERIGUEUX","24322","+33 5 53 53 00 92","","www.perigueux-vesunna.fr","0.71276100","45.1799043","Oui","
","","","Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel","Musée de France","","Plein tarif|6,00|6,00| # Tarif réduit|4,00|4,00| # Gratuit|||pour les enfants - de 6 ans, habitants de 6 à 25 ans et scolaires de Périgueux. ","Visite guidée uniquement sur rendez-vous # Visite libre","Anglais # Espagnol # Français","Salle de projection","Boutique"
"PCUAQU064V50805F","19/02/2015","Musée","Villa Beatrix Enea","","","2 rue Albert-le-Barillier","","64600","ANGLET","64024","+33 3 35 59 58 35","","www.anglet.fr"," -1.5137058","43.4823669","Oui","
","","","","","01/01/2015|31/12/2015|||||","Gratuit|0,00||","Visite libre","","",""
"PCUAQU047FS0004U","02/01/2015","Musée","Villascopia","","","Rue de Lamarque","","47240","CASTELCULIER","47051","+33 5 53 68 08 68 # +33 5 53 66 14 14","","www.villascopia.com","0.69773912","44.1752482","Oui","
Site archéologiqueNouvelles technologies et images","","","Handicap auditif # Handicap mental # Handicap moteur","Sourire du Lot-et-Garonne","01/02/2015|31/12/2015|||||","Plein tarif|6,00|6,00| # Tarif enfant|3,00|3,00|de 5 à 11 ans  # Tarif enfant|4,00|4,00|de 12 à 18 ans # Tarif groupe|5,00|5,00|min. 20 personnes - forfait visite guidée : + 30 euros pour le groupe # Plein tarif|1,50|1,50|Visite seule du site archéologique - Gratuit jusqu'à 8 ans","Visite guidée uniquement sur rendez-vous # Visite libre","Français # Italien","Aire de pique-nique # Auditorium # Restauration # Salle de projection # Salle de réunion équipée","Boutique # Point wifi"
"PCUAQU024V502I4V","17/04/2015","Musée","Visite animée de l'Espace Muséographique Pierre Bourrinet sur la Préhistoire","","","","Le Bourg","24300","TEYJAT","24548","+33 5 53 56 23 66 # +33 5 53 56 35 76","","","0.5769750","45.5862200","","
","","","","","","Tarif enfant||3,50| # Plein tarif||4,50|","Visite guidée # Visite guidée uniquement sur rendez-vous","Français","Salle de projection",""
"PCUAQU024V5027S7","02/01/2015","Musée","Visite d'un réseau de train miniature HO","Les Amis de Chalindrais
","17 rue Professeur Jean Faurel","","","24160","EXCIDEUIL","24164","+33 5 53 62 46 49","","andregay1247.perso.neuf.fr","1.04890590","45.340019","Oui","
Site industriel","","Musée privé","","","","Plein tarif|3,00|3,00|","Visite guidée uniquement sur rendez-vous","Français","",""
