Id,DATE_DERNIERE_MAJ,TYPE,CATEGORIE,SPECIALITES,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,CHAINES,LOGIS_CLASSEMENT,NBRE_MAX_COUVERTS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
RESAQU064FS000SF,03/01/2020,Restaurant,Brasserie # Pizzeria,Cuisine traditionnelle,Arroka,,,2 rue Gardères,,64200,BIARRITZ,64122,+33 5 59 24 19 60,,,http://www.arroka-biarritz.fr, -1.5596641,43.4829568,,,,,,,01/01/2020|31/12/2020|||||,"A la carte|6,00|17,00|",,
RESAQU047V50CA3R,29/01/2020,Restaurant,Restauration rapide # Salon de thé,Cuisine européenne # Glaces # Régionale française # Salades # Sandwichs # Tartes,Art Coffee Break,,,5 avenue des Martyrs de la Résistance,,47200,MARMANDE,47157,,+33 6 50 03 87 08 # +33 6 15 95 68 82,artcoffeebreak47@gmail.com,,0.15941050,44.5092727,Oui,,,,,40,01/01/2020|31/12/2020|09:30|||18:30|Dimanche - Samedi matin,"Menu adulte|9,50|12,50|",Bar # Climatisation # Jeux pour enfants # Matériel enfant # Parking privé # Salle(s) de réunion # Terrasse,Panier randonneur # Séminaire # Traiteur # Wifi
RESAQU033V503EBX,03/01/2020,Restaurant,Restaurant traditionnel # Restauration rapide,Régionale française # Salades # Tapas # Tartes,Arthé Café,,,23 place de la Cathédrale,,33430,BAZAS,33036,+33 5 56 25 41 06,+33 6 30 74 53 60,arthe.cafe@orange.fr,http://arthe.cafe.monsite-orange.fr, -0.2112534,44.4316362,Oui,,,,,60,01/01/2020|31/12/2020|||||,"A la carte|8,50|15,00|",Terrasse,Wifi
RESAQU064V5947LO,08/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Arthur et Compagnie,,,13 Rue Henri IV,,64000,PAU,64445,+33 5 59 27 61 93,,,, -0.37362,43.294567,Oui,,,,,30,02/01/2020|31/12/2020|||||,"Menu adulte|13,00|13,00| # A la carte|9,00|25,00|",Bar # Climatisation,
RESAQU024FS000KW,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Artisan Bistrot Le Duo,,,6 avenue de Sarlat,,24590,SALIGNAC-EYVIGUES,24516,+33 5 53 59 29 72,+33 6 83 01 76 75,restaurantleduo.24@gmail.com,,1.32144927,44.9739065,Oui,,,,,50,,Menu adulte|||midi en semaine,Jardin # Jeux pour enfants # Matériel enfant # Parking privé # Terrasse,Wifi
RESAQU064FS000JG,03/01/2020,Restaurant,Restaurant traditionnel,Burger # Cuisine gastronomique # Cuisine traditionnelle # Glaces # Régionale française # Salades # Tartes # Viandes,Arts et Délices,,,13 bis Place de la Cathédrale,,64400,OLORON-SAINTE-MARIE,64422,+33 9 54 58 39 84,,artsetdelices.oloron@gmail.com,, -0.6165750,43.1875837,Oui,,,,,25,01/07/2020|31/08/2020|12:00|14:00|19:00|21:00|Dimanche midi - Lundi,"A la carte|8,90|20,00|",Terrasse,Wifi
RESAQU033FS00196,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine asiatique,Asia Express,,,32 avenue de l'Entre-deux-Mers,,33370,FARGUES-SAINT-HILAIRE,33165,+33 5 56 78 34 90,,,, -0.4494917,44.8245810,,,,,,,01/01/2020|31/12/2020|10:00|13:00|16:30|20:30|Dimanche,,,
RESAQU047V509ZSP,25/01/2020,Restaurant,Restaurant à thème,Cuisine asiatique,Asia Nérac,,,41 route de Bordeaux,,47600,NERAC,47195,+33 5 47 36 85 37,,nguyenvan.van49@yahoo.fr,,0.33209553,44.1425734,Oui,,,,,25,01/01/2020|31/12/2020|12:00|14:00|19:00|22:00|Mercredi,"Menu adulte|12,00|19,00| # Menu adulte|7,90|7,90|Plat du jour",,Plats à emporter
RESAQU033V50IJIO,03/01/2020,Traiteur (sans restaurant),Restaurant à thème,Cuisine asiatique,Asiabox,,,26 cours de Verdun,,33470,GUJAN-MESTRAS,33199,+33 5 56 54 48 39,,,, -1.0753208,44.6362258,Oui,,,,,,01/01/2020|31/12/2020|||||,,,
RESAQU033FS00095,03/01/2020,Restaurant,Restaurant à thème,Cuisine asiatique,Asie Gourmande,,,22 avenue de Verdun,,33260,LA TESTE-DE-BUCH,33529,+33 5 56 54 93 70,,,http://asiegourmande.com, -1.1535966,44.6345130,Oui,,,,,120,01/01/2020|31/12/2020|||||,,Climatisation # Parking privé,Plats à emporter # Traiteur # Wifi
RESAQU024V50CAHX,31/12/2018,Restaurant,Brasserie,Cuisine gastronomique,Assiettes à la Ferme,,,,Les Bascoups,24510,SAINTE-FOY-DE-LONGAS,24407,,+33 6 81 46 10 51,,,0.72693600,44.9370629,Oui,,,,,,,,,
RESAQU047FS000M5,30/01/2020,Restaurant,Pizzeria # Restauration rapide # Rôtisserie,Cuisine européenne # Cuisine traditionnelle # Glaces # Salades # Sandwichs # Viandes,Asta Pizza,SARL GCT Pizza,,5 place de l'Hôtel de Ville,,47220,ASTAFFORT,47015,+33 5 53 68 37 74,,,,0.65135081,44.0647067,Oui,,,,,6,01/01/2020|31/12/2020|||||,"A la carte|6,00|15,00|",Terrasse,Plats à emporter
RESAQU024V50DK5V,03/01/2020,Restauration ambulante / Vente à emporter ,Restauration rapide,Salades # Sandwichs,Atlas,,,1 Place Yves Guena,,24000,PERIGUEUX,24322,+33 5 53 05 75 88,,contact@atlas-vr.fr,,0.721204,45.18705,Oui,,,,,,,,,
RESAQU024V50B004,03/01/2020,Restaurant,Bistrot / bar à vin,Cuisine traditionnelle,Atypique,,,Petit Lander,,24200,SARLAT-LA-CANEDA,24520,+33 5 53 30 51 31,,,,1.203187,44.915237,Oui,,,,,,01/01/2020|31/12/2020|||||,,,Wifi
RESAQU047FS000BD,03/01/2020,Restaurant,Brasserie # Salon de thé,Cuisine traditionnelle,Au 47,,,63-65 Boulevard Gambetta,,47200,MARMANDE,47157,+33 9 83 97 43 84,,au47.marmande@gmail.com,http://www.pub-au47.fr,0.1673640,44.5023980,,,,,,96,01/01/2020|31/12/2020|06:30||||,,Bar # Climatisation # Terrasse,
RESAQU064FS001I6,03/01/2020,Restaurant,Brasserie # Pizzeria # Restaurant traditionnel # Restauration rapide,Cuisine traditionnelle # Salades # Tapas # Viandes,Au Bar et Tous,,,Rue des Pyrénées,,64570,LANNE-EN-BARETOUS,64310,+33 5 59 34 64 43,,,, -0.7605457,43.1130455,Oui,,,,,40,,Menu adulte|||Menu du jour le midi en semaine,Bar # Terrasse,Banquet # Plats à emporter
RESAQU024V500KVF,01/01/2017,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Au bassin,,,2 rue Henri Murger,,24000,PERIGUEUX,24322,+33 5 53 05 55 92,,,,0.7040780,45.1841200,,,,,,,,,,
RESAQU040FS000HT,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Régionale française # Viandes,Au Bastignac,29 Place Royale,,,,40240,LABASTIDE-D'ARMAGNAC,40131,+33 5 58 75 11 24,,alain.baillou@laposte.net,, -0.1855315,43.970177,Oui,,,,,25,,"A la carte|10,00|20,00|A partir de  # Menu adulte|16,00|35,00|",Bar # Climatisation # Terrasse,Plats à emporter # Wifi
RESAQU024V503KG5,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Régionale française,Au Bien Bon Tome II,,,2 rue Montaigne,,24000,PERIGUEUX,24322,+33 9 83 85 09 35,,,,0.7210165,45.1858394,,,,,,44,01/01/2020|31/12/2020|||||Dimanche - Lundi,"A la carte|8,00|16,00| # Menu adulte|25,00||Menu du terroir # Menu adulte|12,50||Formule midi # Menu enfant|9,00||",Terrasse,
RESAQU024FS000DM,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine végétarienne # Régionale française,Au bon accueil,,,Rue du port,,24510,LIMEUIL,24240,+33 5 53 63 30 97,,au-bon-accueil-limeuil@wanadoo.fr,http://www.au-bon-accueil-limeuil.com/,0.8885013,44.8841735,,,,,,75,,,Terrasse,Wifi
RESAQU04001UVT5H,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Au Bon coin,,,,,40240,LUBBON,40161,+33 5 58 93 60 43,+33 6 83 55 69 21,resto.au.bon.coin@orange.fr,, -0.0127602,44.1051761,Oui,,,,,,,"Menu adulte|15,00|30,00|",Bar # Terrasse,Plats à emporter
RESAQU064FS0008T,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Au Bon Coin,,,125 route de Bordeaux,,64140,LONS,64348,+33 5 59 32 25 99,,,http://www.pauboncoin.com, -0.3794789,43.3394121,Oui,,,,,100,01/01/2020|31/12/2020|12:00|14:00|19:30|22:00|Dimanche soir - Lundi soir - Mardi soir - Mercredi soir,"Menu adulte|11,90|15,00| # A la carte|12,00|30,00| # Menu enfant|8,00|8,00|",Bar # Jardin # Parking privé # Terrasse,
RESAQU04001QBFBZ,03/01/2020,Restaurant,Bistrot / bar à vin # Brasserie # Restaurant traditionnel,Cuisine traditionnelle # Régionale française # Triperies,Au bon coin,,,223 rue du Château,,40300,PEYREHORADE,40224,+33 5 58 73 00 45,,lespiedsdecochon40@orange.fr,, -1.1020454,43.5442552,Oui,,,,,100,01/01/2020|31/12/2020|||||,"Menu adulte|13,00|30,00| # A la carte|13,00|35,00| # Menu enfant||10,00|",Bar # Salle(s) de réunion # Terrasse,Banquet # Traiteur
RESAQU047FS000LR,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Au bon coin,,,Avenue Henry Barbusse,,47300,VILLENEUVE-SUR-LOT,47323,+33 5 53 01 99 93,,auboncoin47@orange.fr,,0.7224518,44.3984127,Oui,,,,,276,01/01/2020|31/12/2020|12:00|14:00|||,"Menu adulte|14,00|25,00| # A la carte|9,00|17,00| # Menu enfant|9,00||jusqu'à 11 ans",Bar # Climatisation # Parking privé # Terrasse,Wifi
RESAQU064FS00089,03/01/2020,Hôtel restaurant,Restaurant traditionnel,Régionale française,Au Bon Coin,,,Route des thermes,,64660,LURBE-SAINT-CHRISTAU,64360,+33 5 59 34 40 12,,pro620@hotmail.fr,http://www.hotel-auboncoin.com, -0.5979025,43.1168276,Oui,,,Logis,2 cocottes,70,,"Menu adulte|||Menu du jour le midi en semaine 12,50 €.",Bar # Jardin # Parking privé # Piscine # Terrasse,Banquet # Séminaire # Traiteur # Wifi
RESAQU047FS0001O,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Au bord de la source,,,Avenue de Bordeaux,Larrive,47110,SAINTE-LIVRADE-SUR-LOT,47252,+33 5 53 01 36 84,,restaurant@auborddelasource.com,http://www.auborddelasource.com,0.5689878,44.3914163,,,Restaurant de Qualité,,,40,21/01/2020|30/06/2020|12:00|14:00|19:00|22:00|Dimanche soir - Jeudi - Lundi - Mardi - Mercredi # 01/07/2020|31/08/2020|12:00|14:00|19:00|22:00|Lundi # 01/09/2020|31/12/2020|12:00|14:00|19:00|22:00|Dimanche soir - Jeudi - Lundi - Mardi - Mercredi,"Menu adulte|||Midi - Sauf week-end ou jours fériés # Menu adulte|29,00|49,00| # Menu enfant|9,00|15,00|",Bar # Climatisation # Jardin # Matériel enfant # Parking privé # Terrasse,Banquet # Plats à emporter # Séminaire # Traiteur
RESAQU064FS00090,30/01/2020,Restaurant,Restaurant à thème,Poisson / fruits de mer # Viandes,Au Bord de l'Eau,,,Rue de la Gravière,La Saligue,64140,BILLERE,64129,+33 5 59 62 15 62,,auborddeleau64@orange.fr,http://www.aubordeleau.fr/, -0.4009366,43.2954336,Oui,,,,,70,01/01/2020|31/12/2020|12:00|14:00|19:30|22:00|Dimanche,"Menu adulte|30,00|40,00| # A la carte|19,00|54,00|",Climatisation # Jeux pour enfants # Parc # Parking privé # Terrasse,
RESAQU040FS000P0,06/01/2020,Restauration ambulante / Vente à emporter ,Restauration rapide,Sandwichs,Au Bord de l'O,,,18 chemin de maguide,,40600,BISCARROSSE,40046,,+33 7 85 71 18 94,contact@idylle-plage.com,, -1.2007176,44.4576888,Oui,,,,,60,04/04/2020|27/09/2020|||||,,Terrasse,Plats à emporter # Wifi
RESAQU064FS001SI,21/01/2020,Restaurant,Bistrot / bar à vin # Restaurant traditionnel,Cuisine traditionnelle,Au Bouchon Basque,,,2 rue Paul Pras,,64100,BAYONNE,64102,+33 5 59 57 75 18,,aubouchonbasque@gmail.com,http://www.aubouchonbasque.fr, -1.4762831,43.4852235,Oui,,,,,,01/01/2020|31/12/2020|||||,,Bar # Terrasse,Banquet # Séminaire # Wifi
RESAQU047FS0006A,25/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Régionale française # Tapas,Au bout du monde,,,9 place du Centre,,47600,FRANCESCAS,47102,+33 5 53 97 13 17,,,,0.42785658,44.0636125,Oui,,,,,40,01/01/2020|31/12/2020|||||Dimanche,"Menu adulte|13,50|13,50|Menu du jour le midi : entrée, plat, dessert # Menu adulte|20,00|20,00|Menu le soir et week-end : entrée, plat, dessert",Bar # Terrasse,Wifi
RESAQU064V5057ZZ,03/01/2020,Restaurant,Brasserie,Cuisine traditionnelle,Au buffet,,,10 place André Emlinger,,64100,BAYONNE,64102,+33 5 59 63 07 50,,,, -1.4936301,43.4923681,Oui,,,,,,,,,
RESAQU064V52Z5JF,02/01/2018,Restaurant,Brasserie,Cuisine traditionnelle,Au bureau,,,1 B avenue de Maignon,,64600,ANGLET,64024,+33 5 59 64 60 41,,,http://www.facebook.com/aubureauanglet/, -1.5093117,43.4815751,Oui,,,,,,,,Bar # Terrasse,
RESAQU064V57QMVQ,16/01/2020,Restaurant,Brasserie,Cuisine traditionnelle,Au Bureau,,,40 avenue Louis Sallenave,,64000,PAU,64445,+33 5 59 90 64 43,,,, -0.3610526,43.3152242,Oui,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,,,130,02/01/2020|31/12/2020|12:00|14:00|||,"Menu adulte|13,00|13,00| # A la carte|9,00|25,00|",Climatisation,
RESAQU033V50CSBO,03/01/2020,Restauration ambulante / Vente à emporter ,Restauration rapide,Tartes,Au chalet gourmand,,,198 avenue de Lattre de Tassigny,,33470,GUJAN-MESTRAS,33199,+33 5 56 54 67 38,,,, -1.0913264,44.6362365,,,,,,,01/01/2020|31/12/2020|||||,"Menu adulte|13,00|13,00|Menu midi. # Menu adulte|18,00|18,00|Menu soir.",,
RESAQU040FS000IF,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Au Cheval Blanc,,,42 bis Av. du Général de Gaulle,,40230,TOSSE,40317,+33 5 58 43 01 17,,contact@acbtosse.com,http://www.acbtosse.com, -1.3320140,43.6900088,,,,,,60,,,Bar # Climatisation # Parking privé # Terrasse,Banquet
RESAQU040FS000I1,03/01/2020,Restauration ambulante / Vente à emporter ,Brasserie # Pizzeria # Restauration rapide,Cuisine traditionnelle,Au Cht'Ygos,1 rue d'Albret,,,,40110,YGOS-SAINT-SATURNIN,40333,,+33 6 49 78 64 92,,, -0.7369668,43.9758443,Oui,,,,,32,,,Terrasse,Plats à emporter
RESAQU040FS000NL,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Au Coeur des Landes,,,26 route du Marsan,,40090,GAILLERES,40103,+33 5 58 93 69 48,,contact@aucoeurdeslandes.fr,http://www.aucoeurdeslandes.fr, -0.3726660,43.9413475,Oui,,,,,50,,"A la carte|24,00|24,00|Ticket moyen à la carte pour les groupes # Menu adulte|13,50|13,50|Menu du jour",Bar # Climatisation # Matériel enfant # Parking privé # Terrasse,Banquet # Wifi
RESAQU064V5538TX,03/01/2020,Restaurant,Salon de thé,Cuisine traditionnelle # Cuisine végétarienne # Tartes,Au Coin Cosy,,,18 place du Palais,,64370,ARTHEZ-DE-BEARN,64057,+33 9 53 27 22 01,+33 7 81 47 27 74,au.coin.cosy@gmail.com,https://www.aucoincosy.com/, -0.6154254,43.4645073,Oui,,,,,20,01/01/2020|31/12/2020|08:30|||17:00|Dimanche,"Menu adulte|13,00|| # Menu enfant|9,00|| # A la carte|3,50|8,50|",Bar # Jeux pour enfants # Matériel enfant # Parking privé,Wifi
RESAQU024FS000GE,02/01/2018,Restaurant,Pizzeria,Cuisine traditionnelle,Au Coin de la Rue,place st jean,,,,24380,VERGT,24571,+33 5 53 03 70 57,,,,0.71558340,45.0258881,Oui,,,,,20,,,,
RESAQU047FS00055,03/01/2020,Hôtel restaurant,Restaurant gastronomique # Restaurant traditionnel,Cuisine gastronomique # Cuisine traditionnelle # Régionale française,Au Colombier du Touron,,,187 avenue des Landes,,47310,BRAX,47040,+33 5 53 87 87 91,,contact@colombierdutouron.com,http://www.colombierdutouron.com,0.55236899,44.2013542,Oui,,Sourire du Lot-et-Garonne,Logis,2 cheminées # 3 cocottes,60,,,Jardin # Matériel enfant # Parc # Parking privé # Terrasse,Banquet # Séminaire # Wifi
RESAQU064FS00158,30/01/2019,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Régionale française,Au Comptoir,Hôtel Novotel,,68 avenue d’Espagne,D.811,64600,ANGLET,64024,+33 5 59 58 50 50,,,http://www.facebook.com/novotelbiarritz/, -1.5261203,43.4773867,,,,,,80,,,Ascenseur # Bar # Climatisation # Jardin # Jeux pour enfants # Matériel enfant # Parc # Parking privé # Piscine # Terrasse,Banquet # Séminaire # Wifi
RESAQU033V50JCVK,23/01/2020,Restauration ambulante / Vente à emporter ,Restauration rapide # Salon de thé,Cuisine bio # Cuisine végétarienne # Fromagerie # Régionale française # Salades # Tartes,Au comptoir local ,,,7 rue du Commandant Cousteau ,,33240,SAINT-ANDRE-DE-CUBZAC,33366,+33 9 53 51 29 72,,aucomptoirlocal@gmail.com,, -0.4482964,44.9928501,Oui,,,,,12,02/01/2020|31/12/2020|||||Dimanche après midi - Dimanche matin - Dimanche midi - Dimanche soir - Lundi,"Menu adulte|9,50|12,20| # A la carte|2,80|7,90|",,Plats à emporter
RESAQU064V5AE2WA,03/01/2020,Restaurant,Restauration rapide,Salades # Sandwichs,Au coup' faim,,,12 rue d'Uhart ,,64220,SAINT-JEAN-PIED-DE-PORT,64485,+33 5 59 37 27 61,,,, -1.2378085,43.1614465,Non,,,,,,,,,
RESAQU064FS0019N,03/01/2020,Restaurant,Crêperie # Restaurant à thème # Salon de thé,Tartes,Au déjeuner sur l'herbe,,,17 Place Duhalde,,64250,CAMBO-LES-BAINS,64160,+33 5 59 42 67 17,,julien.stomp@orange.fr,, -1.3992655,43.3603364,Oui,,,,,,02/01/2020|31/12/2020|||||,"Menu adulte|8,50|14,00| # A la carte|6,50|22,00| # Menu enfant|8,50|8,50| # Autre tarif|8,50|8,50|Formule du midi",Climatisation # Terrasse,Plats à emporter # Traiteur # Wifi
RESAQU024FS00076,01/01/2017,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Régionale française,Au Fer à Cheval,Le Dognon,,,,24420,MAYAC,24262,+33 5 53 05 08 02,,auferacheval.mayac@orange.fr,http://www.restaurant-fer-cheval-mayac.fr,0.94434299,45.2907863,Oui,,,,,70,,,Bar # Jardin # Parking privé # Terrasse,Banquet # Séminaire
RESAQU024FS0005W,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Au Fil de l'Eau,,,21 quai Bertin,,24310,BRANTOME EN PERIGORD,24064,+33 5 53 05 73 65,,restaurant@fildeleau.com,,0.64857269,45.3630445,Oui,,,,,60,,"Menu adulte|24,00|31,00|",Terrasse,
RESAQU024FS00055,31/12/2018,Restaurant,Restaurant traditionnel,Poisson / fruits de mer,Au Fil de l'Eau,,,3 rue de la Rouquette,,33220,PORT-SAINTE-FOY-ET-PONCHAPT,24335,+33 5 53 73 83 42,,,,0.21091572,44.8430995,Oui,,,,,60,,,Climatisation # Terrasse,Banquet
RESAQU047FS0009M,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Au Fil de l'Eau,,,3 rue du Pont,,47140,SAINT-SYLVESTRE-SUR-LOT,47280,+33 5 53 41 77 28,,,,0.80680847,44.3956461,Oui,,,,,100,01/01/2020|31/12/2020|08:30|15:00|||,"A la carte|12,00|14,00|Plat du jour",Bar # Parking privé # Terrasse,Banquet
RESAQU024FS0006U,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Au Fil de l'Eau,,,32 Avenue de Cahors,,24150,COUZE-ET-SAINT-FRONT,24143,+33 5 53 61 79 76,+33 6 03 25 78 35,jeyz24@hotmail.fr,http://www.au-fil-de-leau.net ,0.70419560,44.8285284,Oui,,,,,32,,,Climatisation # Parking privé,
RESAQU064FS0008J,03/01/2020,Restaurant,Salon de thé,Glaces,Au Fil de l'Eau,,,Chemin du moulin,,64390,SAUVETERRE-DE-BEARN,64513,+33 5 59 38 96 95,+33 6 80 51 42 11,,, -0.9392643,43.3980334,Non,,,,,60,01/05/2020|30/09/2020|||||,"A la carte|8,00|8,00|",Jardin # Jeux pour enfants,
RESAQU024FS00067,03/01/2020,Restaurant,Rôtisserie,Régionale française,Au Fil du Temps,,,1 chemin du Vert Galant,,24310,BRANTOME EN PERIGORD,24064,+33 5 53 05 24 12,,restaurant@fildutemps.com,,0.64868926,45.3620615,Oui,,,,,,,"Menu adulte|23,00|40,00|",Bar # Terrasse,Banquet # Séminaire
RESAQU064FS0003U,03/01/2020,Restaurant,Restaurant gastronomique,Cuisine gastronomique,Au Fin Gourmet,,,24 avenue Gaston Lacoste,,64000,PAU,64445,+33 5 59 27 47 71,,contact@restaurant-aufingourmet.com,http://www.restaurant-aufingourmet.com, -0.3685784,43.2925599,Oui,,,,,60,01/01/2020|31/12/2020|12:00|13:30|20:00|21:30|Dimanche soir - Lundi,"Menu adulte|29,00|76,00| # Menu enfant|12,00|12,00|",Climatisation # Jardin # Matériel enfant # Parking privé # Terrasse,Wifi
RESAQU024V507315,01/01/2017,Restaurant,Restauration rapide,Salades # Sandwichs # Tartes,Au fournil de la cité,,,11 place de la cité,,24000,PERIGUEUX,24322,+33 5 53 53 41 03,,,,0.7140620,45.1814548,,,,,,,,,,
RESAQU064V56JL4G,08/01/2020,Restaurant,Bistrot / bar à vin,Tapas,Au Fût et à mesure ,,,31 rue Bernadotte,,64000,PAU,64445,+33 5 59 33 07 22,,pau@aufut.fr,, -0.3743229,43.2972082,Oui,,,,,70,02/01/2020|31/12/2020|||17:00|00:00|,"A la carte|7,50|9,00|Cocktails # A la carte|5,00|5,00|Cocktails ans alcool",Bar # Climatisation,Wifi
RESAQU064FS00123,15/01/2020,Restaurant,Bistrot / bar à vin # Restaurant traditionnel,Cuisine traditionnelle,Au Gochoki,,,41 Avenue du Maréchal Juin,,64200,BIARRITZ,64122,+33 5 59 23 93 36,,,, -1.5407815,43.4719457,,,,,,70,01/01/2020|31/12/2020|||||,"A la carte|8,00|30,00|",Bar,Banquet
RESAQU033V50RLFG,07/01/2020,Restaurant,Bistrot / bar à vin,Tapas,Au Goût'Epic,,,3 rue Jules Ferry,,33680,LACANAU,33214,,+33 6 32 86 72 66,contact.goutepic33@gmail.com,, -1.2004325,45.0034573,Oui,,,,,,01/01/2020|30/06/2020||||| # 01/07/2020|31/08/2020|11:00|||01:00| # 01/09/2020|31/12/2020|||17:00|23:00|Lundi - Mardi,,,
RESAQU064FS001JG,08/01/2020,Restaurant,Bistrot / bar à vin,Régionale française,Au Grain de Raisin,,,11 rue Sully,,64000,PAU,64445,+33 5 59 82 98 44,+33 6 63 45 45 91,grainderaisin64@gmail.com,, -0.3738838,43.2951681,Oui,,,,,40,02/01/2020|31/12/2020|||||,"A la carte|4,50|19,50|",Bar # Terrasse,
RESAQU064FS001IG,03/01/2020,Restaurant,Restaurant à thème,Cuisine asiatique,Au Grand Bonheur,,, Avenue Hippodrome,,64140,LONS,64348,+33 5 59 62 79 32,,,, -0.3825688,43.3291892,Oui,,,,,250,01/01/2020|31/12/2020|12:00|14:30|19:00|22:30|,"Menu adulte|12,90|19,90| # Menu enfant|5,90|5,90|",Bar # Parking privé,Plats à emporter
RESAQU024V50B3J8,17/01/2020,Restaurant,Crêperie,Cuisine traditionnelle,Au gré des saisons,,,,33 avenue de Cahors,24150,COUZE-ET-SAINT-FRONT,24143,+33 5 53 23 88 27,+33 7 86 87 51 51,,http://www.augredessaisons24.eatbu.com,0.70414989,44.8286084,Oui,,,,,36,,Autre tarif|||Plat du jour ,Climatisation # Matériel enfant,
RESAQU024V500KTC,02/01/2018,Restaurant,Pizzeria,Cuisine méditerranéenne,Au gré du vent,,,15 rue Voltaire,,24000,PERIGUEUX,24322,+33 5 53 53 07 39,,,,0.7216359,45.1855031,,,,,,,,,,
RESAQU033V50R7K0,03/01/2020,Restaurant,Bistrot / bar à vin,Cuisine traditionnelle,Au Hangar ,,,340 avenue Denis Papin ,,33260,LA TESTE-DE-BUCH,33529,+33 9 88 09 04 04,,,https://www.au-hangar.fr, -1.1256536,44.6076563,Oui,,,,,,01/01/2020|31/12/2020|||||,,Bar # Terrasse,
RESAQU024FS000J9,15/01/2020,Restaurant,Restaurant gastronomique,Régionale française,Au Jardin d'O,47 avenue victor hugo,,,,24120,TERRASSON-LAVILLEDIEU,24547,+33 5 53 50 19 65,,aujardindo.24120@orange.fr,,1.2987064,45.1300223,Oui,,,,,120,,,,
RESAQU033FS000TO,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Au Langonnais,,,78 cours du Mal de Lattre de Tassigny,,33210,LANGON,33227,+33 5 56 76 27 75,,au.langonnais@hotmail.fr,, -0.2447198,44.5501593,Oui,,,,,80,01/01/2020|30/06/2020|12:00|14:00|19:00|21:00|Jeudi soir - Lundi soir - Mardi soir - Mercredi # 01/07/2020|31/08/2020|12:00|14:00|19:00|21:00|Mardi - Mercredi # 01/09/2020|31/12/2020|12:00|14:00|19:00|21:00|Jeudi soir - Lundi soir - Mardi soir - Mercredi,"Menu adulte|12,00|15,00| # Menu adulte|21,00|30,00| # Menu enfant|8,50||",Terrasse,Wifi
RESAQU064V59X1Y3,06/01/2020,Restaurant,Bistrot / bar à vin # Restaurant traditionnel,Cuisine traditionnelle # Régionale française # Tapas,Au Magasin,,,2 rue du Bourguet,,64440,LARUNS,64320,+33 5 59 05 35 63,,,https://www.facebook.com/aumagasinlaruns/, -0.4264442,42.9885085,Oui,,,,,,,"A la carte|6,00|19,00|",Bar # Terrasse,
