typologie;spécialité;FINESS;nom;"type handicap principal";adresse;CP;commune;"commune (COG)";département;région;"région (COG)";"longitude (X)";"latitude (Y)";marker-url;marker-size
Service;"service d'éducation spéciale et de soins à domicile";360004758;"Service d'accompagnement familial et d'éducation précoce de Châteauroux";"Handicap auditif";"10 rue Albert Aurier";36000;Châteauroux;36044;Indre;"Centre-Val de Loire";24;1.7065631;46.8152279;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";;"Service d'accompagnement familial et d'éducation précoce de l'INJA";"Handicap visuel";"56 boulevard des Invalides";75007;Paris;75100;Paris;Ile-de-France;11;2.3136999607086;48.856498718262;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";170014849;"Service d'accompagnement familial et d'éducation précoce de Rochefort";"Handicap auditif";"128 bis rue du 14 juillet";17300;Rochefort;17299;Charente-Maritime;Nouvelle-Aquitaine;75;-0.97573;45.937591;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";840015549;"Service d'accompagnement familial et d'éducation précoce du Centre Hospitalier Henri Duffaut";"Handicap auditif";"10 avenue de la Croix Rouge";84000;Avignon;84007;Vaucluse;"Provence-Alpes-Côte d'Azur";93;4.7991343;43.9429636;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";590007977;"Service d'accompagnement familial et d'éducation précoce du CRESDA de Pont-à-Marcq";"Handicap auditif";"64 rue nationale";59710;Pont-à-Marcq;59466;Nord;Hauts-de-France;32;3.1165694;50.5179586;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";780809778;"Service d'accompagnement familial et d'éducation précoce les Grésillons";"Handicap auditif";"13 bis rue de La Bruyère";78300;Poissy;78498;Yvelines;Ile-de-France;11;;;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";610003618;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire d'Alençon";"Handicap visuel";"103 chemin des Planches";61000;Alençon;61001;Orne;Normandie;28;0.083700001239777;48.430778503418;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";060021474;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de l'IES Clément Ader";"Handicap visuel";"2 boulevard des Deux Corniches";6300;Nice;06088;Alpes-Maritimes;"Provence-Alpes-Côte d'Azur";93;7.2722101211548;43.6989402771;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";750044091;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de l'INJA";"Handicap visuel";"56 boulevard des Invalides";75007;Paris;75100;Paris;Ile-de-France;11;2.3136999607086;48.856498718262;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";130807944;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de l'Institut Arc en Ciel";"Handicap visuel";"8 montée de l'Oratoire";13007;Marseille;13200;Bouches-du-Rhône;"Provence-Alpes-Côte d'Azur";93;5.3689999580383;43.289501190185;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";380006098;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de l'Isère";"Handicap visuel";"4 rue Voltaire";38320;Eybens;38158;Isère;Auvergne-Rhône-Alpes;84;5.7426073;45.164702;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";790013486;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de Niort";"Handicap visuel";"11 rue de la Convention";79000;Niort;79191;Deux-Sèvres;Nouvelle-Aquitaine;75;-0.46174898743629;46.321098327637;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";420004319;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de Saint-Etienne";"Handicap visuel";"5 allée Jean Racine";42100;Saint-Etienne;42218;Loire;Auvergne-Rhône-Alpes;84;4.41836;45.44211;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";690012869;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de Villeurbanne";"Handicap visuel";"26 rue de la Baïsse";69100;Villeurbanne;69266;Rhône;Auvergne-Rhône-Alpes;84;4.8917299;45.7634162;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";940806128;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire du SDIDV Janina-Ganot";"Handicap visuel";"41 rue Le Corbusier";94000;Créteil;94028;Val-de-Marne;Ile-de-France;11;2.4852299690247;48.802501678467;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";240004051;"Service d'aide à l'acquisition de l'autonomie et à la scolarisation Ailhaud Castelet";"Handicap visuel";"rue des Alsaciens";24750;"Boulazac Isle Manoire";24053;Dordogne;Nouvelle-Aquitaine;75;0.76401001214981;45.18090057373;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";260008909;"Service d'aide à l'acquisition de l'autonomie et à la scolarisation Drôme-Ardèche, antenne de Valence";"Handicap visuel";"36 rue Gustave Eiffel";26000;Valence;26362;Drôme;Auvergne-Rhône-Alpes;84;4.92377;44.92242;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";670798271;"Service d'aide à l'acquisition de l'autonomie et à la scolarisation du centre Louis Braille";"Handicap visuel";"80 avenue du Neuhof";67000;Strasbourg;67482;Bas-Rhin;Grand-Est;44;7.766900062561;48.558700561523;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";590817060;"Service d'aide à l'acquisition de l'autonomie et à scolarisation la Pépinière";"Handicap visuel";"31 avenue Pierre Mauroy";59120;Loos;59360;Nord;Hauts-de-France;32;3.0146899223328;50.614910125732;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Etablissement;"Etablissement médicosocial";750710097;"Service d'aide aux familles de l'INJA";"Handicap visuel";"56 boulevard des Invalides";75007;Paris;75100;Paris;Ile-de-France;11;2.352962;48.856922;http://opendata.onisep.fr/uploads/Image/28/53_852_picto_handicap_visuel.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";930818299;"Service d'aide spécialisée à l'adaptation et à l'intégration scolaire";"Handicap moteur";"15-17 avenue de Verdun";93140;Bondy;93010;Seine-Saint-Denis;Ile-de-France;11;2.4795498847961;48.901889801025;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";660782558;"Service d'éducation auditive de Perpignan (SSEFIS)";"Handicap auditif";"19 allée Aimé Giral";66000;Perpignan;66136;Pyrénées-Orientales;Occitanie;76;;;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";570014365;"Service d'éducation et de soins à domicile de l'IES de Thionville";"Handicap auditif";"24 boucle de la Milliaire";57100;Thionville;57672;Moselle;Grand-Est;44;6.1536898612976;49.356468200684;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";020001871;"Service d'éducation et de soins spécialisés à domicile d'Athies-sous-Laon";"Handicap moteur";"rue des Ecoles";2840;Athies-sous-Laon;02028;Aisne;Hauts-de-France;32;3.6804789;49.5750734;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";770811248;"Service d'éducation et de soins spécialisés à domicile de Dammarie-les-Lys";"Handicap moteur";"85 rue Eugène Delaroue";77190;Dammarie-les-Lys;77152;Seine-et-Marne;Ile-de-France;11;2.6536400318146;48.527481079102;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";270007446;"Service d'éducation et de soins spécialisés à domicile de l'Eure";"Handicap moteur";"voie de la Garenne";27930;Guichainville;27306;Eure;Normandie;28;1.1898599863052;48.977821350098;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";590044137;"Service d'éducation et de soins spécialisés à domicile Marc Sautelet";"Handicap moteur";"52 rue de Ticleni";59650;Villeneuve-d'Ascq;59009;Nord;Hauts-de-France;32;3.1600999832153;50.614700317383;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";030785463;"Service d'éducation spéciale et de soin à domicile Jules Ferry";"Handicap auditif";"39 avenue Jules Ferry";3100;Montluçon;03185;Allier;Auvergne-Rhône-Alpes;84;2.59912;46.34179;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";590817334;"Service d'éducation spéciale et de soins à domicile Annick Ducornet";"Handicap moteur";"62 rue Arago";59210;Coudekerque-Branche;59155;Nord;Hauts-de-France;32;2.3974199295044;51.020118713379;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";340798115;"Service d'éducation spéciale et de soins à domicile Boréal";"Handicap moteur";"avenue Monseigneur Coste";34500;Béziers;34032;Hérault;Occitanie;76;3.2520642;43.3425372;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";800015497;"Service d'éducation spéciale et de soins à domicile d'Amiens";"Handicap moteur";"13 rue Alfred Catel";80000;Amiens;80021;Somme;Hauts-de-France;32;2.277667;49.9049147;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";070785779;"Service d'éducation spéciale et de soins à domicile d'Annonay";"Handicap moteur";"rue Jacques Prévert";7100;Annonay;07010;Ardèche;Auvergne-Rhône-Alpes;84;4.6694898605347;45.23957824707;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";170024178;"Service d'éducation spéciale et de soins à domicile d'Aytré, antenne de Saintes";"Handicap moteur";"16 avenue Jourdan";17100;Saintes;17415;Charente-Maritime;Nouvelle-Aquitaine;75;-0.61328;45.74521;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";910814235;"Service d'éducation spéciale et de soins à domicile d'Orsay";"Handicap moteur";"82 bis rue de Paris";91400;Orsay;91471;Essonne;Ile-de-France;11;2.1874499320984;48.699150085449;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";330798992;"Service d'éducation spéciale et de soins à domicile de Bordeaux";"Handicap moteur";"270 boulevard du Président Wilson";33000;Bordeaux;33063;Gironde;Nouvelle-Aquitaine;75;-0.5970346;44.8488732;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";110004256;"Service d'éducation spéciale et de soins à domicile de Carcassonne";"Handicap moteur";"7 rue Benjamin Franklin";11000;Carcassonne;11069;Aude;Occitanie;76;2.3602900505066;43.211380004883;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";500019591;"Service d'éducation spéciale et de soins à domicile de Cherbourg-Octeville";"Handicap moteur";"37 rue de l'Ermitage";50100;Cherbourg-en-Cotentin;50129;Manche;Normandie;28;-1.6164200305939;49.639198303223;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";570005066;"Service d'éducation spéciale et de soins à domicile de Freyming-Merlebach";"Handicap moteur";"11 rue Foch";57800;Freyming-Merlebach;57240;Moselle;Grand-Est;44;6.82190990448;49.146118164062;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";650004500;"Service d'éducation spéciale et de soins à domicile de l'IEM Adolphe Pedebidou";"Handicap moteur";"rue Maurane Saulnier";65000;Tarbes;65440;Hautes-Pyrénées;Occitanie;76;0.072149999439716;43.253219604492;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";770016517;"Service d'éducation spéciale et de soins à domicile de l'IEM de Tournan-en-Brie";"Handicap moteur";"22 route de Coubert Presles-en-Brie";77220;Tournan-en-Brie;77470;Seine-et-Marne;Ile-de-France;11;2.7624800205231;48.740020751953;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";420011629;"Service d'éducation spéciale et de soins à domicile de l'IEM Les Combes de la Grange";"Handicap moteur";"rue des Combes";42500;"Le Chambon-Feugerolles";42044;Loire;Auvergne-Rhône-Alpes;84;4.3475603;45.4023698;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";080009871;"Service d'éducation spéciale et de soins à domicile de l'IEP de Bazeilles";"Handicap moteur";"7 avenue d'Auteuil";8140;Bazeilles;08053;Ardennes;Grand-Est;44;4.9797379;49.6815532;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";300002375;"Service d'éducation spéciale et de soins à domicile de l'IME La Cigale";"Handicap moteur";"250 avenue Villard de Honnecourt";30900;Nîmes;30189;Gard;Occitanie;76;4.3604001998901;43.834190368652;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";120006200;"Service d'éducation spéciale et de soins à domicile de l'IME Les Babissous";"Handicap moteur";Saint-Mayme;12850;Onet-le-Château;12176;Aveyron;Occitanie;76;2.608558;44.373323;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";180006256;"Service d'éducation spéciale et de soins à domicile de l'Institut d'éducation motrice de Bourges";"Handicap moteur";"place Montesquieu";18000;Bourges;18033;Cher;"Centre-Val de Loire";24;2.398020029068;47.087100982666;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";740790373;"Service d'éducation spéciale et de soins à domicile de l'Institut Guillaume Belluard";"Handicap moteur";"3 avenue du Capitaine Anjot";74960;Annecy;74010;Haute-Savoie;Auvergne-Rhône-Alpes;84;6.098030090332;45.904041290283;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";870000312;"Service d'éducation spéciale et de soins à domicile de Limoges";"Handicap moteur";"1 rue Marcel Deprez";87000;Limoges;87085;Haute-Vienne;Nouvelle-Aquitaine;75;1.282039;45.800106;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";710011099;"Service d'éducation spéciale et de soins à domicile de Mâcon";"Handicap moteur";"177 rue Jules Colin";71000;Mâcon;71270;Saône-et-Loire;Bourgogne-Franche-Comté;27;4.83426;46.31271;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
