Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,LABELS_CLASSEMENT,LABELS_THEMES,CLASSEMENT,CHAINES,LOGIS_CLASSEMENT,LOGIS_THEMES,CAPACITE_NBRE_PERS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
"HLOAQU047FS000J5","05/02/2015","MeublésMeublés","En ville d'Agen","","","14 B rue Diderot","","47000","AGEN","47001","+33 5 53 66 08 65 # +33 5 53 66 11 82","","www.reservation-lotetgaronne.com","0.6185335","44.2007926","","Four # Lave linge privatif # Réfrigérateur # Télévision","","Clévacances","2 clés2 clés","","Non classé","","","","2","01/01/2015|31/12/2015|||||","Semaine basse saison|140,00|140,00| # Semaine moyenne saison|155,00|155,00| # Semaine haute saison|165,00|165,00| # Semaine très haute saison|205,00|205,00| # Semaine (meublé)|140,00|205,00|2015-BS:140€-MS:155€-HS:165€-THS:205€","","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS000JT","05/02/2015","MeublésMeublés","En ville d'Agen","Appt 14
","","69 boulevard de la Liberté","","47000","AGEN","47001","+33 5 53 66 08 65 # +33 5 53 66 11 82","","www.reservation-lotetgaronne.com","0.6197122","44.1967159","","Four # Lave linge privatif # Télévision","","Clévacances","2 clés2 clés","","Non classé","","","","2","","Semaine basse saison|165,00|165,00| # Semaine moyenne saison|180,00|180,00| # Semaine haute saison|195,00|195,00| # Semaine très haute saison|210,00|210,00| # Semaine (meublé)|165,00|210,00|BS:165€-MS:180€-HS:195€-THS:210€","","Location de draps et/ou de linge"
"HLOAQU047FS002VO","02/01/2015","MeublésMeublés","Ferme de Guerry","","","","Guerry","47120","SAINTE-COLOMBE-DE-DURAS","47236","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.11613965","44.6921185","Oui","Accès Internet # Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Réfrigérateur # Sèche linge privatif # Télévision","","Gîtes de France","3 épis3 épis","Gîtes de pêche","Non classé","","","","12","01/01/2015|31/12/2015|||||","Semaine basse saison|700,00|700,00| # Semaine moyenne saison|1100,00|1100,00| # Semaine haute saison|1500,00|1500,00| # Semaine très haute saison|1700,00|1700,00| # Semaine (meublé)|700,00|1700,00|BS:700€-MS:1100€-HS:1500€-THS:1700€ # Week-end (meublé)|500,00|500,00|Week-end 3 nuits:500€","Jeux pour enfants # Piscine privative","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS00009","16/03/2015","MeublésMeublés","Ferme de Monplaisir","","","","Monplaisir","47330","CAVARC","47063","+33 5 53 36 84 91","+33 6 82 57 29 60","http://www.hautagenaisperigord.com/dormir-dans-nos-fermes/g%C3%AEtes/monplaisir-10-%C3%A0-16-pers/#cc-m-product-7423303984","0.6446820","44.6875519","","Chaîne Hifi # Congélateur # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Réfrigérateur # Télévision","","Clévacances","3 clés3 clés","Clévacances pêche","Non classé","","","","15","01/01/2015|31/12/2015|||||","Semaine basse saison|1190,00|1190,00| # Semaine moyenne saison|1290,00|1290,00| # Semaine haute saison|1790,00|1790,00| # Semaine très haute saison|1890,00|1890,00| # Semaine (meublé)|1190,00|1890,00|2015-BS:1190€-MS:1290€-HS:1790€-THS:1890€","Piscine partagée","Location de draps et/ou de linge"
"HLOAQU047FS002FD","05/02/2015","MeublésMeublés","Gardette en Albret","","","","Gardette","47230","VIANNE","47318","","+33 6 12 29 14 14","www.gite-gardette.fr","0.3255546","44.2141296","Oui","Chaîne Hifi # Chauffage # Cheminée # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Matériel enfant # Sèche linge privatif # Télévision # Wifi","","Clévacances # Gîtes de France","4 clés # 4 épis4 clés # 4 épis","Charme Gîtes de France","Non classé","","","","4","11/04/2015|03/10/2015|||||","Semaine (meublé)|780,00|1180,00|MS:780€-HS/THS:1180€ # Semaine moyenne saison|780,00|780,00| # Semaine haute saison|1180,00|1180,00| # Semaine très haute saison|1180,00|1180,00| # Week-end (meublé)|290,00|390,00|2nuits:290€-3nuits:390€ ","Jeux pour enfants # Piscine partagée","Nettoyage / ménage # Wifi"
"HLOAQU047V502RFJ","03/03/2015","MeublésMeublés","Gîte 3120","","","Rue de la Citadelle","","47370","TOURNON-D'AGENAIS","47312","+33 5 53 47 80 87","","","0.99670600","44.39993","Oui","Cheminée # Lave vaisselle","","Gîtes de France","En cours de labellisationEn cours de labellisation","","Non classé","","","","7","25/04/2015|26/09/2015|||||","Semaine basse saison|300,00|300,00| # Semaine moyenne saison|500,00|500,00| # Semaine haute saison|650,00|650,00| # Semaine haute saison|700,00|700,00| # Semaine (meublé)|300,00|700,00|BS:300€-MS:500€-HS:650€-THS:700€","","Draps et/ou linge compris"
"HLOAQU047FS0007A","26/03/2015","MeublésMeublés","Gîte A l'étang","","","","Crozefonds","47150","SAINT-AUBIN","47230","+33 5 53 36 42 41","","","0.8526450","44.4762370","","Cheminée # Lave linge privatif # Télévision","","Gîtes de France","","","Non classé","","","","4","02/01/2015|31/12/2015|||||","Semaine basse saison|350,00|350,00|BS:350€-vacances de Noël:350€ # Semaine moyenne saison|390,00|390,00| # Semaine haute saison|440,00|440,00| # Semaine très haute saison|440,00|440,00| # Semaine (meublé)|350,00|440,00|BS:350€-MS:390€-HS:440€-THS:440€ # Week-end (meublé)|70,00|190,00|Nuitée:70€-WE2:130€-WE3:190€","Jeux pour enfants","Location de draps et/ou de linge"
"HLOAQU047FS003MG","03/02/2015","MeublésMeublés","Gîte Aéronautique du Sud Ouest - Gîte L'oiseau blanc","","La Bakénia","","Jouanissou","47300","VILLENEUVE-SUR-LOT","47323","","+33 6 72 14 77 40 # +33 6 33 06 73 81","https://www.sites.google.com/site/labakenia/","0.74924","44.42137","Oui","Accès Internet # Chauffage # Four à micro ondes # Lave linge collectif # Lit bébé # Matériel enfant # Réfrigérateur # Télévision","","Clévacances","2 clés2 clés","","Non classé","","","","3","01/01/2015|31/12/2015|||||","Semaine basse saison|260,00|260,00| # Semaine moyenne saison|350,00|350,00| # Semaine haute saison|480,00|480,00| # Semaine très haute saison|480,00|480,00| # Semaine (meublé)|260,00|480,00|BS:260€-MS:350€-HS et THS:480€ # Nuitée|45,00|55,00|2015-2pers./nuit:45/55€+5€/personne suppl. (draps, linge et ménage inclus).","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage # Prêt de vélos # Wifi"
"HLOAQU047FS003OI","16/01/2015","MeublésMeublés","Gîte Aéronautique du Sud Ouest - L'Aéropostale","","","","La Bakénia - Jouanissou","47300","VILLENEUVE-SUR-LOT","47323","+33 9 83 44 03 30","+33 6 72 14 77 40 # +33 6 33 06 73 81","https://sites.google.com/site/labakenia/","0.74924","44.42137","Oui","Accès Internet # Chauffage # Four à micro ondes # Lave linge collectif # Lit bébé # Matériel enfant # Réfrigérateur # Télévision","","Clévacances","2 clés2 clés","","Non classé","","","","4","01/01/2015|31/12/2015|||||","Semaine basse saison|260,00|260,00| # Semaine moyenne saison|350,00|350,00| # Semaine haute saison|500,00|500,00| # Semaine très haute saison|500,00|500,00| # Semaine (meublé)|260,00|500,00|BS:260€-MS:350€-HS et THS:500€ # Nuitée|45,00|55,00|2pers+5€/pers. sup - linge + ménage compris","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage # Prêt de vélos # Wifi"
"HLOAQU047FS000JN","05/02/2015","MeublésMeublés","Gîte Agenais","","","3 impasse des Castors","","47000","AGEN","47001","+33 5 53 66 11 82 # +33 5 53 66 08 65","","www.reservation-lotetgaronne.com","0.64806","44.21164","Oui","Accès Internet # Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","3","01/01/2015|31/12/2015|||||","Semaine basse saison|200,00|200,00| # Semaine moyenne saison|240,00|240,00| # Semaine haute saison|270,00|270,00| # Semaine très haute saison|300,00|300,00| # Semaine (meublé)|200,00|300,00|2015-BS:200€-MS:240€-HS:270€-THS:300€ # Nuitée|55,00|55,00|2 pers.:55€-Petit déjeuner inclus  # 2 personnes (chambres d'hôtes)|55,00|55,00|","","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS003O3","02/01/2015","MeublésMeublés","Gîte Ambre","","","Rue des Amours","","47270","PUYMIROL","47217","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.7967839","44.1861516","Oui","Four à micro ondes # Réfrigérateur","","Gîtes de France","2 épis2 épis","","Non classé","","","","","01/01/2015|31/12/2015|||||","Semaine basse saison|240,00|250,00|BS:240€-Vacances de Noël:250€ # Semaine moyenne saison|250,00|250,00| # Semaine haute saison|275,00|275,00| # Semaine très haute saison|290,00|290,00| # Semaine (meublé)|240,00|290,00|BS:240/250€-MS:250€-HS:275€-THS:290€","Piscine partagée",""
"HLOAQU047FS003O2","02/01/2015","MeublésMeublés","Gîte Améthyste","","","Rue des Amours","","47270","PUYMIROL","47217","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.7967839","44.1861516","Oui","Four à micro ondes # Réfrigérateur","","Gîtes de France","2 épis2 épis","","Non classé","","","","","01/01/2015|31/12/2015|||||","Semaine basse saison|240,00|250,00|BS:240€-Vacances de Noël:250€ # Semaine moyenne saison|250,00|250,00| # Semaine haute saison|275,00|275,00| # Semaine très haute saison|290,00|290,00| # Semaine (meublé)|240,00|290,00|BS:240/250€-MS:250€-HS:275€-THS:290€","Piscine partagée",""
"HLOAQU047FS003KP","21/05/2015","MeublésMeublés","Gîte Appolo","","","","Le Rale","47260","BRUGNAC","47042","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.459585","44.457802","Oui","Accès Internet # Four # Four à micro ondes # Lave vaisselle # Réfrigérateur","","Gîtes de France","3 épis3 épis","Gîtes et Cheval","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|300,00|350,00|BS:300€-Vacances de Noël:350€ # Semaine moyenne saison|550,00|550,00| # Semaine haute saison|810,00|810,00| # Semaine très haute saison|890,00|890,00| # Semaine (meublé)|300,00|890,00|BS:300/350€-MS:550€-HS:810€-THS:890€ # Week-end (meublé)|160,00|230,00|1nuit:160€-2nuits:190€-3nuits:230€","Piscine partagée","Nettoyage / ménage"
"HLOAQU047FS000WO","13/03/2015","MeublésMeublés","Gîte Aramis","","","","Domaine de la Grave","47260","VERTEUIL-D'AGENAIS","47317","+33 5 53 79 51 38 # +33 5 53 47 80 87","+33 6 32 73 23 17","www.domainedelagrave.fr # www.gites-de-france-47.com","0.40640830","44.4612305","Oui","Chauffage # Four # Lave linge privatif # Matériel enfant # Télévision # Wifi","","Gîtes de France","3 épis3 épis","","Non classé","","","","4","01/01/2015|31/12/2015|||||","Semaine basse saison|280,00|380,00|BS:280€-Vacances de Noël:380€ # Semaine moyenne saison|380,00|380,00| # Semaine haute saison|590,00|590,00| # Semaine très haute saison|660,00|660,00| # Semaine (meublé)|280,00|660,00|BS:280/380€-MS:380€-HS:590€-THS:660€ # Week-end (meublé)|90,00|210,00|1nuit:90€-2nuits:150€-3nuits:210€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage # Wifi"
"HLOAQU047FS002HE","02/01/2015","MeublésMeublés","Gîte au Bourg","","","Le Bourg","","47150","SAINT-AUBIN","47230","+33 5 53 41 60 55","+33 6 48 09 26 02","","0.85384368","44.4767883","Oui","Accès Internet # Lave linge privatif # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","4","01/06/2015|29/08/2015|||||","Semaine basse saison|200,00|200,00| # Semaine moyenne saison|250,00|250,00| # Semaine haute saison|400,00|400,00| # Semaine très haute saison|450,00|450,00| # Semaine (meublé)|200,00|450,00|BS:200€-MS:250€-HS:400€-THS:450€","",""
"HLOAQU047FS0003I","02/01/2015","MeublésMeublés","Gîte Au Riolle","","","","Au Riolle","47200","JUSIX","47120","+33 5 56 61 71 53","","","0.05235671","44.5257623","Oui","Cheminée # Congélateur # Four à micro ondes # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","1 épi1 épi","Gîtes de pêche","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|280,00|300,00|BS:280€-Vacances de Noël:300€ # Semaine moyenne saison|400,00|400,00| # Semaine haute saison|680,00|680,00| # Semaine très haute saison|700,00|700,00| # Semaine (meublé)|280,00|700,00|BS:280/300€-MS:400€-HS:680€-THS:700€ # Week-end (meublé)|140,00|200,00|1nuit:140€-2nuits:170€-3nuits:200€","Jeux pour enfants",""
"HLOAQU047FS002V3","02/01/2015","MeublésMeublés","Gîte Babord - Domaine de Tournayre","","","","Domaine Tournayre","47360","SEMBAS","47297","+33 5 53 66 92 21","+33 6 08 06 96 48","www.domainetournayre.com","0.6484906","44.3133976","Oui","Chauffage # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France # Sourire du Lot-et-Garonne","3 épis3 épis","","Non classé","","","","4","01/01/2015|31/12/2015|||||","Semaine basse saison|300,00|350,00|BS:300€-Vacances de Noël:350€ # Semaine moyenne saison|350,00|350,00| # Semaine haute saison|650,00|650,00| # Semaine très haute saison|700,00|700,00| # Semaine (meublé)|300,00|700,00|BS:300/350€-MS:350€-HS:650€-THS:700€ # Week-end (meublé)|80,00|210,00|1nuit:80€-2nuits:150€-3nuits:210€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS00014","27/01/2015","MeublésMeublés","Gîte Bacchus Les Riquets","","","","Les Riquets","47120","BALEYSSAGUES","47020","+33 5 53 83 83 60 # +33 5 53 47 80 87","+33 6 76 28 54 37","www.domainelesriquets.com # www.gites-de-france-47.com","0.14298319","44.6961836","Oui","Cheminée # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","Gîtes de France vignoble","Non classé","","","","12","01/01/2015|31/12/2015|||||","Semaine basse saison|600,00|700,00|BS:600€-vacances de Noël:700€ # Semaine moyenne saison|850,00|850,00| # Semaine haute saison|1500,00|1500,00| # Semaine très haute saison|1700,00|1700,00| # Semaine (meublé)|600,00|1700,00|BS:600/700€-MS:850€-HS:1500€-THS:1700€ # Week-end (meublé)|195,00|550,00|1nuit:195€-2nuits:410€-3nuits:550€","Jeux pour enfants # Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS002GA","02/01/2015","MeublésMeublés","Gîte Bacoue","","","","Bacoue","47250","GREZET-CAVAGNAN","47114","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.1366882","44.3892798","Oui","Accès Internet # Chaîne Hifi # Cheminée # Congélateur # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Réfrigérateur # Télévision # Wifi","","Gîtes de France # Sourire du Lot-et-Garonne","4 épis4 épis","","Non classé","","","","8","01/01/2015|31/12/2015|||||","Semaine basse saison|600,00|600,00| # Semaine moyenne saison|1000,00|1000,00| # Semaine haute saison|1500,00|1500,00| # Semaine très haute saison|1700,00|1700,00| # Semaine (meublé)|600,00|1700,00|BS:600€-MS:1000€-HS:1500€-THS:1700€ # Week-end (meublé)|300,00|350,00|1nuit:300€-2nuits:330€-3nuits:350€","Piscine privative","Wifi"
"HLOAQU047FS002IC","02/01/2015","MeublésMeublés","Gîte Belloc","","","","Belloc","47140","TREMONS","47314","+33 53 47 80 87","","www.gites-de-france-47.com","0.87753295","44.4171070","Oui","Lave linge privatif # Télévision","","Gîtes de France","2 épis2 épis","","Non classé","","","","4","01/04/2015|30/09/2015|||||","Semaine basse saison|300,00|300,00| # Semaine moyenne saison|300,00|300,00| # Semaine haute saison|350,00|350,00| # Semaine très haute saison|350,00|350,00| # Semaine (meublé)|300,00|350,00|BS:300€-MS:300€-HS:350€-THS:350€ # Week-end (meublé)|150,00|180,00|2nuits:150€-3nuits:180€","","Location de draps et/ou de linge"
"HLOAQU047FS002GC","02/01/2015","MeublésMeublés","Gîte Bos Laroque","","","","Bos Laroque","47150","LACAPELLE-BIRON","47123","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.8949292","44.6007255","Oui","Congélateur # Four # Matériel enfant # Réfrigérateur","","Gîtes de France","3 épis3 épis","","Non classé","","","","4","01/01/2015|31/12/2015|||||","Semaine basse saison|250,00|250,00| # Semaine moyenne saison|250,00|250,00| # Semaine haute saison|350,00|350,00| # Semaine très haute saison|450,00|450,00| # Semaine (meublé)|250,00|450,00|BS/MS:250€-HS:350€-THS:450€ # Week-end (meublé)|80,00|150,00|1nuit:80€-2nuits:150€-3nuits:150€","",""
"HLOAQU047FS003AI","12/01/2015","MeublésMeublés","Gîte Buzet","","","","Le Lanot - l'Hermitage","47700","ANZEX","47012","+33 5 53 66 11 82 # +33 5 53 66 08 65","","www.reservation-lotetgaronne.com","0.19302","44.31207","Oui","Accès Internet # Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","6","","Semaine (meublé)|235,00|605,00|2015:BS:235€-MS:355€-HS:475€-THS:605€ # Semaine basse saison|235,00|235,00| # Semaine moyenne saison|355,00|355,00| # Semaine haute saison|475,00|475,00| # Semaine très haute saison|605,00|605,00| # Week-end (meublé)|180,00|215,00|2015:2nuits:180€-WE3:215€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS003JN","30/03/2015","MeublésMeublés","Gîte City Break","","","1 rue Gustave Bohm","","47000","AGEN","47001","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.616255","44.2037938","Oui","Four à micro ondes # Lave linge privatif # Réfrigérateur # Sèche linge privatif # Télévision","","Gîtes de France","City break PremiumCity break Premium","","Non classé","","","","4","01/01/2015|31/12/2015|||||","Semaine basse saison|350,00|350,00| # Semaine moyenne saison|400,00|400,00| # Semaine haute saison|500,00|500,00| # Semaine très haute saison|550,00|550,00| # Semaine (meublé)|350,00|550,00|BS:350€-MS:400€-HS:500€-THS:550€ # Week-end (meublé)|190,00|250,00|2nuits:190€-3nuits:250€","",""
"HLOAQU047V5011HM","30/03/2015","MeublésMeublés","Gîte City Break","","","106 boulevard Sylvain Dumon","","47000","AGEN","47001","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.62525570","44.2059894","Oui","Accès Internet # Lave linge privatif # Sauna # Télévision","","Gîtes de France","City break ConfortCity break Confort","","Non classé","","","","2","01/01/2015|31/12/2015|||||","Semaine basse saison|450,00|490,00|BS:450€-Vacances de Noël:490€ # Semaine moyenne saison|450,00|450,00| # Semaine haute saison|480,00|480,00| # Semaine très haute saison|490,00|490,00| # Semaine (meublé)|450,00|490,00|BS:450/490€-MS:450€-HS:480€-THS:490€ # Week-end (meublé)|250,00|250,00|3nuits:250€","","Draps et/ou linge compris"
